raw,calibrated
0.01605233,0.00285321
0.013728573,0.00052945316
0.0097518675,-0.0034472523
0.012422248,-0.00077687204
0.010550479,-0.0026486404
0.008887998,-0.004311122
0.016866878,0.0036677578
0.0129935555,-0.00020556431
0.011140727,-0.0020583924
0.014360822,0.001161702
0.014596642,0.0013975222
0.009505599,-0.003693521
0.015835874,0.002636754
0.011585019,-0.0016141012
0.014594204,0.001395084
0.015472681,0.0022735614
0.0123323295,-0.0008667903
0.010939288,-0.0022598319
0.010757093,-0.0024420265
0.013860334,0.0006612139
0.016136825,0.0029377053
0.016213628,0.0030145077
0.018384397,0.005185277
0.013422884,0.00022376422
0.016249344,0.003050224
0.013371732,0.00017261226
0.010297464,-0.0029016556
0.014575977,0.001376857
0.010411865,-0.0027872548
0.012419396,-0.00077972375
0.012364169,-0.0008349512
0.019154685,0.005955565
0.010953074,-0.0022460455
0.009239569,-0.0039595505
0.015813205,0.0026140856
0.014592881,0.0013937615
0.0109401345,-0.0022589853
0.0118487235,-0.0013503963
0.013375754,0.00017663371
0.008156865,-0.005042255
0.012839108,-0.00036001205
0.013604923,0.00040580332
0.013628125,0.00042900536
0.011021204,-0.0021779155
0.0148470625,0.0016479427
0.020313056,0.0071139364
0.010058503,-0.0031406172
0.016070513,0.0028713932
0.01384362,0.00064450037
0.01689901,0.0036998903
0.011578993,-0.0016201269
0.016694391,0.0034952713
0.011153622,-0.0020454982
0.015695274,0.002496154
0.010081691,-0.003117429
0.01367107,0.0004719505
0.012401959,-0.0007971609
0.013604329,0.00040520914
0.0040653013,-0.009133819
0.015981989,0.0027828692
0.012157306,-0.0010418138
0.015270134,0.0020710146
0.012415887,-0.000783233
0.013418159,0.00021903962
0.0153043,0.0021051802
0.017352082,0.004152962
0.013044859,-0.00015426055
0.012272598,-0.0009265216
0.014008181,0.00080906134
0.017142452,0.0039433325
0.01898297,0.0057838494
0.009764769,-0.0034343507
0.010627333,-0.0025717868
0.012890091,-0.00030902866
0.009590794,-0.0036083255
0.016356379,0.003157259
0.017333912,0.004134792
0.012353834,-0.00084528606
0.009823447,-0.0033756727
0.014829921,0.0016308008
0.015738498,0.0025393786
0.014018537,0.0008194167
0.014419576,0.0012204563
0.011464092,-0.0017350279
0.005496393,-0.007702727
0.0068471795,-0.0063519403
0.011949115,-0.0012500044
0.012419884,-0.00077923574
0.0085233,-0.0046758195
0.010558302,-0.0026408182
0.01286573,-0.0003333902
0.0151744345,0.0019753147
0.028316844,0.015117724
0.021385103,0.008185984
0.018471979,0.005272859
0.01553273,0.0023336103
0.0047656223,-0.0084334975
0.007449164,-0.005749956
0.016094364,0.0028952444
0.009435064,-0.0037640557
0.007625132,-0.005573988
0.009008728,-0.004190392
-0.0154665345,-0.028665654
-0.0011797986,-0.014378918
-0.017538633,-0.030737754
0.013786467,0.00058734696
0.03448473,0.021285608
0.035195794,0.021996673
0.03125762,0.018058497
0.011059288,-0.002139832
